IEM_name,num_of_files,preference_pct,average_error_dB,slope_of_error,STDEV_of_error,variance,highest_preference_pct,lowest_preference_pct
Letshouer Tape Pro,7,86.23,2.762032050914094,0.00045063454640264947,2.701587497421373,7.298575006223476,87.79,82.35
BGVP DM7,2,86.22,2.76415541269611,0.0002791141148840882,2.357254229732279,5.55664750359072,87.31,84.61
Open Audio Mercury,5,86.2,2.767589557578067,-6.549815460452026e-05,1.966803967905777,3.8683178481699088,88.53,83.92
CVJ Shine,2,86.18,2.7721976636849477,0.00027591160280603143,2.454462794046167,6.024387607356917,86.73,85.56
PlusSound Allegro,3,86.17,2.773680254307931,0.0002578856215457563,2.70902982904965,7.338842614680775,87.16,82.82
Shozy x Neo BG,2,86.11,2.7855188556101336,0.00015468529492968213,1.922021728811051,3.6941675260218214,86.02,85.98
IKKO OH300,2,86.1,2.7884624146781727,0.0002684749868319926,2.209888553206351,4.883607417592458,86.36,85.69
Phonak Audeo PFE 112,2,86.1,2.7894573823817894,0.0002495161872586664,3.6342931852115536,13.20808695607514,86.26,85.82
Sivga Robin,2,86.1,2.788897084523848,5.507052209476002e-05,1.5933950761589037,2.538907868727439,86.31,85.74
AZLA Azel,5,86.1,2.7882235978789085,7.260483408185312e-05,1.5722699683396153,2.4720328533426548,87.12,83.82
Vivo XE800,1,86.09,2.7896732219506992,0.00029294026657593786,2.542622831731515,6.464930864442387,86.09,86.09
Auglamour F300,2,86.07,2.7946011812616285,0.00037497756527649204,2.8459310778307882,8.099323699763112,86.3,84.29
Memt R1,1,86.07,2.794185725140413,0.0002054967423859814,2.14473828473772,4.599902310019697,86.07,86.07
CCA PLA13,13,86.07,2.7944901731793825,0.0001689815229553305,1.9319539506734567,3.7324460675227766,89.29,83.19
DUNU Falcon Pro,54,86.06,2.795690835413446,8.366638867848243e-05,1.919449371985128,3.684285891614102,88.12,82.22
KZ PR1,12,86.03,2.8017661370900946,0.00036734288883576464,2.3866808663558876,5.69624555782929,89.06,82.47
Soundpeats Free2 Classic,3,86.02,2.8041685480605407,0.0008741601075672971,6.099416009364764,37.20287565529518,89.46,81.24
Fearless Audio S8P,1,86.02,2.8050719765674015,6.24637032403344e-05,2.1430755845139604,4.592772960939852,86.02,86.02
HiFiMAN Arya,2,86.01,2.806370992593486,-7.902706748187771e-06,2.46113518553251,6.057186401466142,86.44,85.04
Skullcandy Inkd 2.0,2,85.97,2.814780374921933,0.00024923829448454026,2.2309917381959274,4.977324135898486,86.77,82.65
Beats Studio Buds,11,85.97,2.815455118655094,0.0011132041871580302,7.37513362715942,54.39259601845767,89.17,81.98
FloAudio Calla,6,85.95,2.818704838425719,0.0002268815180786268,2.3446888687128387,5.49756589106589,88.68,82.83
OPPO Enco X2,9,85.94,2.820091934638993,0.00016457181037443834,1.9326080910163654,3.7349740334619206,89.04,80.91
Shozy Form 1.1,3,85.93,2.821769559870259,0.00018253819524068922,2.295626489965906,5.269900981433186,86.94,82.97
HBB Sample 'TRI',1,85.92,2.8240566712715895,8.772586262829046e-05,2.288376564050333,5.236667298894807,85.92,85.92
Open Audio Alkaid,1,85.91,2.8275893518575774,0.00024216247269136264,2.091334335449429,4.373679302629705,85.9,85.9
Edifier NeoBuds PRO,7,85.91,2.8270755888633983,0.00011307169950221261,1.633033118093005,2.6667971647885627,86.53,82.63
Etymotic ER3XR,9,85.91,2.8257388271813717,0.000337331396259037,3.2923040597234,10.839266021671182,86.81,83.47
QKZ ZXD,3,85.9,2.8278083891514245,-9.465221964668857e-05,1.725654357951561,2.977882963117214,85.21,84.08
Sony MDR-XB80BS,1,85.9,2.828495496777036,0.0003491752713577995,2.537371932042146,6.438256321515293,85.9,85.9
Sony WF-1000XM4,41,85.87,2.834983534043644,0.0002111761102149361,2.5480339495490836,6.492477008054701,92.53,71.18
Advanced Sound S2000,2,85.85,2.8385797601844454,0.0003149914319331184,2.544331377763227,6.473622159870521,86.87,84.51
NiceHCK Topguy,10,85.84,2.8401792582211844,0.000231438019015863,2.670458222044233,7.131347115683648,86.51,83.73
Astell & Kern UW100,2,85.82,2.8448002047876155,0.0002385493346140806,2.2307349008098383,4.976178197691079,86.31,84.97
Sennheiser CX 2.00,1,85.82,2.8444955342513016,0.00026628626723743744,2.433734262248748,5.923062459243456,85.82,85.82
CCZ Warrior,6,85.79,2.8513151968582067,9.400139458897706e-05,2.1898662493425185,4.79551419000947,86.8,83.09
iF Audio 51,1,85.79,2.8512942477244687,0.0001693562110283665,2.0490595131821827,4.198644888562404,85.79,85.79
Sennheiser CX 3.00,1,85.78,2.851723188414367,0.00020970706746657516,2.219493195709624,4.926150045801319,85.78,85.78
CCA A1O,3,85.77,2.8537732212299893,0.00024500639870556003,2.5210221941391255,6.35555290334205,86.13,84.03
Status Audio IEM-2X,1,85.73,2.8636063154848608,0.0002962747834387629,2.454777428947243,6.025932225668837,85.73,85.73
Rhapsodio Zombie MK2,1,85.73,2.862214156575153,0.0001062034313023353,1.7308048923123658,2.9956855752524203,85.73,85.73
Empire Ears Legend Evo,11,85.73,2.8617628042617804,5.1769257249632266e-05,1.9452170747823456,3.7838694680247857,87.42,81.99
GR-40CP,1,85.72,2.8640766433112956,0.0001677378960453356,1.8964064978836015,3.5963576052151462,85.72,85.72
KZ ZES,10,85.72,2.8651557485100416,0.00023682642812400097,2.22575062795709,4.953965857851381,88.06,82.92
Shortbus Unknown Soldier,1,85.7,2.8681645838242495,0.0001461399281113247,2.447378390858404,5.9896609880406695,85.68,85.68
Kinera Tyr,4,85.7,2.869395042024863,0.0003745521479046006,2.6103245979523457,6.813794506675076,86.96,80.35
KZ ZAS,12,85.7,2.869103892626069,0.0001347553437001425,2.026571346732301,4.106991423396374,89.89,79.41
NiceHCK N3,2,85.69,2.8706442995009165,0.000594068192860811,3.334779366302079,11.120753421914095,85.98,85.37
NiceHCK NX7 MK3,6,85.67,2.873905230912552,0.0004845730446455776,3.1594166584353314,9.981913621598675,86.99,80.99
Campfire Audio Solaris Stellar Horizon,2,85.66,2.876247650062914,0.00012265921836140335,2.428093502659417,5.895638057656875,86.02,85.24
Shortbus S12 Prometheus,3,85.66,2.8768808261031635,-6.939849170268005e-06,2.2294277322921805,4.970348013513455,84.06,82.68
Soundpeats Air 3 Pro,2,85.65,2.878896104182483,0.0004314816044340052,3.2607522953558425,10.632505531668395,86.37,84.81
GS Audio ST1,6,85.65,2.8790646609719346,0.0004285109182748831,3.4005780973630757,11.563931396265476,86.17,83.69
DUNU Zen,10,85.64,2.8802735048599817,0.0009085137551436394,4.688393714116365,21.981035618565837,87.08,82.29
64 Audio Tia Fourte,2,85.64,2.880526615701517,0.0001788938309534003,1.8615881870020332,3.4655105779855173,85.64,83.96
Sony MDR-EX15LP,15,85.61,2.8868127713156793,2.6692784884466622e-05,1.9662589670054533,3.8661743253293523,88.41,80.98
KZ S1,1,85.61,2.8873900388194733,0.00042202765121713437,2.8198561681770284,7.951588809206035,85.61,85.61
QDC 4SS,2,85.6,2.8894820774079077,-3.113023290020825e-05,2.1232764803815454,4.508303012141442,85.53,85.29
Lypertek Bevi,2,85.6,2.8881296336463205,0.00023347215051083774,2.363829082675623,5.587687932103077,86.07,85.0
KZ ZS5,6,85.59,2.8903248946348676,0.0003302474121852064,2.4811261565944953,6.155987004937373,87.97,79.1
Hakii Action,1,85.58,2.8934858628687192,0.00020136638176971222,2.758754929665921,7.610728761956019,85.58,85.58
KZ ZEX,23,85.58,2.8935658131306954,0.00011103042671895371,2.0372535132400595,4.1504018772089655,87.82,82.4
InEar Pro Mission X,4,85.57,2.894586754324607,0.00010185285468534923,2.0553992686885123,4.224666153725271,86.74,83.06
KBear ST1,5,85.57,2.895147225984581,0.00017375573551739375,1.955130245307098,3.822534276114593,86.14,82.98
FAudio Dark Sky,3,85.56,2.895958358301227,0.00040582644476638824,2.6230668730480775,6.880479820482218,85.56,85.56
BGVP DN3,8,85.55,2.8994947296176288,0.00042544196345716245,3.235952896704042,10.47139114968728,86.36,82.78
MEE Audio Pinnacle PX,1,85.55,2.8995310074163423,9.118117137680814e-05,1.7025186506639385,2.8985697558585577,85.55,85.55
Sony XBA-A3,2,85.54,2.900822490532518,-3.4485911859227773e-05,1.936408890231503,3.7496793901676013,85.67,85.18
Moji Monica H2O,1,85.53,2.9018995649199626,1.0799660299563029e-05,2.622851081373335,6.879347795061274,85.54,85.54
Anker Soundcore Liberty Air 2,1,85.53,2.9019693814381755,-9.074734847752703e-05,1.6446573189492413,2.7048976967733065,85.53,85.53
KBear KS2,15,85.53,2.903616466906938,0.0003438190236671068,2.491409148114506,6.207119543308649,88.14,82.61
Audiosense AQ0,2,85.52,2.904015078292973,0.00023223759699830986,2.4959045688544723,6.229539616828629,86.22,84.4
DITA Perpetua,2,85.51,2.9067561176922574,0.0003344053004641887,2.568852371425572,6.599002506178786,85.47,85.0
Etymotic ER4XR,7,85.51,2.9070832480426856,0.00040497541081503023,3.7329002449918454,13.934544239060179,86.42,82.29
iKKO Opal OH2,15,85.49,2.910531973925869,5.470008423479736e-05,2.383195051243924,5.679618652273529,86.0,83.04
Final Audio E4000,3,85.49,2.911571335013641,5.933671415704372e-05,2.2040183678038847,4.857696965616901,85.69,83.77
Final Audio A5000,2,85.48,2.912360416305422,9.113054459681212e-05,1.6536036080969139,2.734404892711132,85.88,84.98
Kinera Baldr,2,85.46,2.91714517570283,0.00015163406636161468,2.8281430728806742,7.998393240682944,85.63,85.18
Openheart Resin,3,85.46,2.916540893537576,0.0003027261437123965,2.4120951707295117,5.818203112656632,89.51,82.27
BASN Bmaster 2nd Gen,2,85.46,2.917176976344385,0.0004343146410867232,2.7494150533106114,7.5592831353709915,86.65,84.13
Hidizs MD4,12,85.44,2.9215178205630754,-4.099160229754693e-05,1.8531082920484232,3.434010342058624,86.21,83.28
64 Audio Duo,12,85.43,2.923013742656875,0.00011057526064444113,2.5288179899676764,6.394920426384159,86.1,82.01
Fat Freq Harmony,2,85.43,2.922785603154328,0.00018667177580875623,2.1392661987409167,4.5764598690754115,85.55,85.26
Shortbus Eru,4,85.42,2.9255750535653857,8.508861018673828e-05,2.201733399558244,4.847629962730304,86.83,83.25
Monoprice Monolith M1070C,4,85.4,2.9297309764302994,-5.537766706881321e-05,3.053401126849021,9.32325844144287,86.41,82.09
Fearless Audio S6Rui,1,85.39,2.9311095580307795,0.0004090739499242436,2.806932337653153,7.878869148162995,85.38,85.38
Lypertek Levi,2,85.38,2.9332359082495727,0.00020738106010977181,1.9020327781050461,3.6177286889859994,85.28,85.27
FiiO FH1,4,85.38,2.932887681157893,0.00022688879675703843,2.296268642122578,5.2728496767954685,86.29,83.19
NuForce Stride,1,85.38,2.9325470418414605,2.6265088438816803e-05,1.856395619523245,3.446204696185092,85.38,85.38
DUNU Vernus,6,85.36,2.9366760077186536,9.939018812861704e-05,1.9099781427993805,3.6480165059713707,85.92,84.35
IBasso iT04,1,85.36,2.936914910128554,0.00024504662841894824,2.257135519620543,5.094660753932698,85.35,85.35
NF Audio NF3U,2,85.35,2.9384258945009245,0.00015901603824167398,1.9023675489067886,3.6190022911336226,85.4,84.78
KZ BA10,12,85.35,2.9389403120989646,0.0001450562897849758,2.204771200670718,4.8610160473069985,86.93,78.97
CCZ Coffeebean,10,85.32,2.9453306644649895,8.921062144730064e-05,1.9737733700230717,3.8957813162122337,85.63,82.5
Beats Fit Pro,1,85.3,2.949803309798824,0.0005810227876773103,4.254034913916709,18.09681304882234,85.27,85.27
Blon Z200,10,85.3,2.948162112314448,0.00014882358468554626,2.372051625212373,5.62662891267266,88.68,82.68
Leisurely Audio L6,1,85.29,2.951712670501273,0.0005934724135522551,3.8100589328271006,14.516549071615584,85.29,85.29
Leisurely L6,2,85.28,2.9537865969694876,0.0006366442164827267,4.0216714338578345,16.173841121908133,85.16,85.12
Cat Ear Hitam,6,85.28,2.952237965469871,0.00028791050875698825,2.0796122110449202,4.324786948327143,82.16,71.8
CCZ Emerald,7,85.27,2.955668303119344,6.447132935782693e-05,1.9341884698690297,3.7410850369742987,85.4,83.35
HiFiMAN HE1000SE,4,85.26,2.9569003598270576,-7.578565213759516e-06,2.5104688773486066,6.302453984135973,85.71,83.44
Anew U1,2,85.25,2.9590826167426267,0.00018376846883215363,2.3980136879125213,5.750469647415811,85.36,85.1
64 Audio A4s,6,85.24,2.961227030561694,0.0001586089395655084,1.9075001099399083,3.6385566694207623,86.64,81.88
Campfire Audio Pathfinder,4,85.24,2.961335767676368,0.0002865171021715749,2.715450795708986,7.373673023916566,85.62,84.59
LZ Z05A,2,85.23,2.9635686019938783,0.0004924821019117804,2.899269475320638,8.405763490526006,86.59,82.92
CVJ Mirror,1,85.22,2.9643680032582345,0.00014768483875900879,2.7950958772536367,7.812560963040278,85.22,85.22
HarmonicDyne Devil,8,85.22,2.9655669710302424,0.000539045519228861,3.5813661032703488,12.826183165653841,85.59,81.54
QKZ ZX3,1,85.2,2.9680883874510093,-3.445334866179898e-05,1.9054688061896523,3.630811371361819,85.2,85.2
Madoo Type 512,2,85.2,2.9683765970529468,5.1336840724828044e-05,2.1701923815778588,4.709734973058578,85.22,85.11
Sennheiser IE40 Pro,2,85.19,2.9712902428737813,0.00019553704115278636,2.260560831267877,5.110135271862516,86.93,82.73
EZAudio D4,2,85.19,2.9710868297006883,7.12414199580896e-05,1.9427301434428195,3.774200410241358,85.36,83.77
Reecho SG-03,4,85.19,2.9715511885111936,0.0005043067955942988,3.4231376866862906,11.71787162201197,85.1,84.28
HiFiMAN HE-R9,4,85.16,2.9778079533415354,2.8889910550699267e-05,2.1052328795009925,4.43200547693204,85.25,84.4
Auglamour F300 Light,2,85.15,2.979400293404689,0.0003349054179996941,2.4428399681040323,5.967467109766509,85.14,84.98
Audiosense DT100S,2,85.14,2.981364857181424,0.0004797590454843079,3.46566005492669,12.010799616314468,85.68,84.06
Meze Audio Rai Solo,2,85.13,2.9837121052389888,0.00023504632395772727,2.3996580778449554,5.758358890566547,84.31,83.86
Sennheiser IE800S,1,85.12,2.984379229564624,-5.607951703553855e-06,2.243690795572039,5.03414838613469,85.12,85.12
Moondrop Void,6,85.12,2.9850166897772175,-4.3088516948912664e-05,2.012242312380337,4.049119123733765,85.66,83.32
Canpur JF-1,1,85.11,2.9869978991333155,0.00025848916547783547,2.661281451419701,7.08241896367055,85.11,85.11
GS Audio GD3A,6,85.1,2.98897984714308,0.0003401659839992855,2.4008062710357385,5.763870751044529,86.24,83.83
HiFiMAN Ananda,2,85.09,2.990158241385851,3.889268303229363e-05,2.542622733532875,6.46493036507819,85.85,84.19
Astrotec AM850,6,85.08,2.992321365754054,0.0003954147707130275,3.116769853744319,9.714254321209383,86.18,82.45
Aukey EP-B44,1,85.07,2.9955803142894677,-8.562224607054571e-05,1.9074882359730705,3.6385113703756566,85.07,85.07
NiceHCK Youth,2,85.04,3.0008222221372898,0.0005666143674460918,4.13391070362874,17.089217705576267,86.47,82.68
CCA NRA,22,85.04,3.000681369357279,9.13003659277053e-05,2.0717039556747476,4.291957279958397,86.17,80.81
KZ SA08,2,85.04,3.000705319084465,0.00011649121152600543,2.060068837154834,4.243883613816471,85.52,84.04
Noble Audio Kaiser Encore,1,85.04,3.0014760390362962,0.00025784537985176255,2.6779657911051986,7.171500778329693,85.04,85.04
Aya Audio Siren,2,85.03,3.002740105422941,0.0002698246651974469,2.67524840505157,7.156954028730969,85.24,84.69
Tronsmart Onyx Free,2,85.02,3.005811609283713,0.0006415834585942901,3.6784819837886022,13.53122970505733,85.61,84.27
Cozoy HERA C103,2,85.02,3.0059923465530574,0.00046492190124322185,2.823922594983254,7.974538822456955,85.15,84.76
Little Dot GYFU,1,85.02,3.004971531319016,5.014624552693325e-05,1.7141979094619468,2.938474472803709,85.02,85.02
Moondrop Nekocake,18,85.01,3.0069384505259094,0.0005074113299527284,3.608063375038939,13.01812131829738,87.29,74.0
IBasso iT01X,6,85.0,3.0095703169641195,0.00035695561314307787,3.064519587168583,9.3912803001399,85.68,83.49
Ourart Wine,3,84.98,3.014173294490117,0.0003423785333901135,2.638870235497531,6.963636119794795,84.21,83.95
HiFiMAN Sundara Closed-Back,2,84.97,3.0144472951376007,5.910549076952132e-05,1.982164609771071,3.928976540228902,85.25,84.52
QKZ ZAX 2,1,84.94,3.0210973579202562,-3.210156107722708e-05,1.8771666584281006,3.5237546635141217,84.94,84.94
Blon A7,1,84.94,3.021343176953692,0.00020272377182630822,2.218590855788617,4.922145385388868,84.93,84.93
CVJ Mei,23,84.93,3.0230655496581993,0.0001775505651536061,1.9319674941806642,3.7324983985707147,90.08,71.11
LZ A6 Mini,3,84.92,3.0251385083236277,0.00022599813446786175,2.799373622790782,7.836492679976789,85.56,79.99
Senfer KP580,1,84.91,3.0272659283854475,0.0002716520718657953,2.108879865412689,4.447374286743042,84.91,84.91
Padmate Pamu Z1,2,84.89,3.0316729453591686,0.0003142694086724982,2.592805120354196,6.722638392134937,85.32,84.27
Rose Technics QT-X,2,84.89,3.0304206775807456,0.000636433101984677,3.519063829296557,12.383810234663347,85.2,84.54
Soundpeats Q35 HD,1,84.88,3.0340482846640713,0.00020356415088244054,2.443413037826157,5.970267273418848,84.88,84.88
HZSound Heart Mirror,26,84.86,3.0377778998279297,0.00033103875156320975,3.6776904653430957,13.525407158875515,86.73,81.36
QKZ ZXR X,1,84.86,3.03812755585732,-7.282637754509298e-07,2.040461319786621,4.1634823975453585,84.86,84.86
Shozy Rouge,1,84.85,3.039187258049172,0.00021215433326292804,2.303186275550246,5.304667019883013,84.85,84.85
Audiosense T800,6,84.85,3.03985761167814,0.00015460400313126256,2.307923712501801,5.326511862728095,86.16,81.62
Glidic TW-3000,2,84.84,3.040338604032812,0.0003085542366773426,2.2841578040091894,5.217376873616082,85.13,84.27
HiFiMAN TWS800,5,84.84,3.0402696113069037,0.00024612444304615913,2.639578301148462,6.9673736078938,85.14,81.51
HiFiMAN Susvara,3,84.82,3.0461809746969988,-5.6107483519126284e-05,2.3288055735900213,5.423335399583949,85.27,82.85
Jabra Elite 75T,1,84.82,3.045871120315747,-8.124980568228531e-05,2.2909093900205613,5.24826583328438,84.82,84.82
KZ ASF,8,84.79,3.0507511633703803,0.00022851905078689273,1.9269610397352939,3.713178848657725,84.77,80.51
Strauss and Wagner EM205,3,84.79,3.050315576619833,0.0003160472557582337,2.9205412541770452,8.529561217350029,85.15,82.76
KZ ATE,4,84.78,3.053236089653312,0.00021182588256178877,2.04973537130396,4.201415092374583,85.59,83.12
Fiil T1 Lite,4,84.77,3.0558602283336413,-6.867617127081785e-05,1.763139039704847,3.10865927333133,87.2,78.82
GEVO GV3,2,84.74,3.062229731259958,0.0002048701549231357,2.3040079190500924,5.308452491045537,85.04,84.3
Moondrop Stardust,12,84.74,3.0612740616568566,-4.8983318968968814e-05,2.378866217405568,5.659004480313476,86.28,80.8
Hidizs MS5,96,84.73,3.0638553101856303,0.0005100749722328891,3.4795493809912927,12.107263894756889,87.08,81.07
Campfire Audio Andromeda,6,84.72,3.06560614319096,1.2297512084137048e-05,2.2966523114941086,5.274611839891233,85.43,82.32
BQEYZ K1,4,84.71,3.0676048422658106,0.0004452943474654323,3.377319477639767,11.406286854044948,86.14,82.05
Fat Freq Maestro Mini,21,84.71,3.0682804233451226,-0.00016918289044833424,2.3029585811412563,5.303618226452148,86.33,79.4
iKKO Gems OH1S,18,84.71,3.0664644073155847,0.00014905406647170845,2.8673379690722913,8.221627028883614,86.57,76.75
DUNU DM-380,1,84.7,3.069730789793073,0.00012026174646398926,1.754461414046468,3.0781348533779322,84.7,84.7
HarmonicDyne Athena,3,84.7,3.069925503407002,3.615360936117229e-05,1.6909007713137807,2.859145418429539,84.54,83.16
Queen of Audio Vesper,4,84.69,3.071405233835388,0.00028756604321866997,2.387145652473938,5.698464366125222,87.41,81.16
KBear Pecker,8,84.69,3.072171807947955,0.0005565556264143325,3.1663315677524553,10.02565559694572,86.03,81.44
KBear KS1,12,84.66,3.076421071466621,0.00022105526604130366,2.221695879038194,4.935932578935295,84.78,82.07
Nostalgia Audio Camelot,2,84.66,3.0767896272965336,0.0001885005105584029,2.4244348265809905,5.877884228338798,85.54,83.72
HiFiMAN RE2000s,2,84.65,3.0788441109573816,1.99925506535278e-05,1.7428760110242585,3.037616789803831,85.31,83.64
Blon BL-07,10,84.65,3.080114916114247,0.00013809935178725865,2.114281661148866,4.4701869426704075,86.89,81.34
GS Audio GT12,3,84.63,3.084204303347838,0.0002292449607180668,2.267637858173282,5.142181455820709,85.99,82.56
KZ ZS6,5,84.6,3.0895761210974753,0.000280738530059222,2.2185203270544007,4.9218324415535655,86.43,81.33
HiFiMAN Shangri-La Jr,2,84.59,3.0912550605201923,-0.00015418284389081242,2.9157815735630854,8.501782184730022,84.78,84.06
Shure SE215,6,84.59,3.0913875941113433,0.0004320593230678546,3.0159639868079453,9.096038769722476,87.2,81.4
Sennheiser IE300,23,84.58,3.0925620759086785,0.00010506194934467513,2.2379564820432623,5.008449215519455,87.3,75.97
BGVP Scale,9,84.57,3.0959037970925296,0.00038315556927034884,2.8165649976435407,7.933038385950759,85.55,83.01
Samsung EO-IC500,1,84.55,3.1000692767557916,-4.573521410626094e-05,3.4480242895737208,11.888871501490362,84.55,84.55
iF Audio 31,1,84.55,3.09934037153017,0.000205616426659323,2.488734154158546,6.193797690075253,84.55,84.55
Jabra Elite 5,2,84.54,3.101646234901007,0.0002711252405550747,3.345169930655643,11.190161864962679,86.39,82.53
ISN H40,5,84.54,3.100848748911492,0.0003585183727026434,2.783617014297947,7.748523682289016,90.55,79.95
JVC HA-A50T,2,84.53,3.1040137407558706,0.00018148278216944562,2.532049601920345,6.4112751865849775,84.1,83.67
Symphonium Meteor,36,84.5,3.1093073706087417,0.00010098417333034471,1.839011887384701,3.38196472194224,88.21,77.97
Ostry KC06A,2,84.47,3.1152496580896782,0.0001177707762979645,2.280895661544609,5.202485018853019,84.74,83.84
7Hz i-77,1,84.47,3.11623373421168,0.00014520190230466704,2.0509498079690407,4.206395114808244,84.46,84.46
Sony XBA-Z5,3,84.47,3.116065795520981,7.728667551326557e-05,2.269303777467289,5.149739634427307,85.29,82.31
Sony WF-XB700,1,84.47,3.115083912241656,0.00023812879174527806,3.01009338138559,9.060662164661336,84.47,84.47
Beyerdynamic DT990,1,84.45,3.1185808435296924,7.46792862334948e-05,3.0800991478965836,9.48701076087326,84.45,84.45
Geek Wold GK10,23,84.45,3.1204541226353486,0.00011526113848969877,1.936715968389589,3.7508687422152236,83.9,40.21
Ambient Dynamics AD-006,2,84.44,3.1209991040972285,0.0004403994517088974,3.1845196921611136,10.141165669761914,84.56,84.15
Humka Hamlet M,2,84.43,3.1236002504906617,0.0004859888976472523,3.026108268060443,9.157331250023775,84.4,84.17
YU9 Audio U-556,2,84.41,3.1281132108750365,0.00043215491661420746,3.3480576157201205,11.2094897981815,84.66,84.1
Bellos Audio X5,2,84.41,3.127650704404272,0.00031839993242393236,2.659204037373367,7.071366112382814,84.75,83.97
BGVP DMG,5,84.35,3.1389016770625195,0.0002004381316606961,2.095225515987478,4.389969962844994,85.03,79.37
Cayin Fantasy,3,84.34,3.1423774070817156,0.00015948885108965546,2.6919441071254173,7.246563075887259,84.29,84.19
BASN MMCX,2,84.34,3.142478503148859,0.000236098899367827,2.002800751191044,4.011210848971411,84.49,84.17
Bose SoundSport Wireless,1,84.33,3.1443570649219437,4.12728247989006e-05,2.2884551258921473,5.237026863222043,84.33,84.33
Oriolus Reborn,2,84.33,3.144277858494823,0.0006553057849139279,4.103796128988411,16.841142668300268,84.79,83.66
Sennheiser CX 400bt,3,84.31,3.146612577647112,4.3530286677940736e-05,2.216913041809618,4.914703434945572,82.86,79.18
HiFiMAN Arya Stealth,1,84.3,3.1503595350315687,0.00012850068309261246,2.9892324885550594,8.935510870633072,84.3,84.3
1MORE Triple Driver,7,84.29,3.1515568871557087,-1.9773106998266142e-05,2.588658996742916,6.70115540141804,88.54,78.41
Sound Rhyme SR8,4,84.28,3.153456051516921,0.0002768648238790635,2.5145066132066773,6.322743507860115,87.33,79.55
BGVP DH5,4,84.27,3.155435595985501,0.00021305825418244575,2.3385567002831813,5.468847440439361,85.59,82.5
Moondrop Venus,2,84.27,3.1560740497849893,-0.0001192768951360648,2.440544577012939,5.956257832387265,84.29,84.09
Lafitear LF3 Pro,2,84.25,3.1604450321085378,0.00019528593646291883,2.242326771553074,5.028029350423632,85.2,82.36
Focus Audio Vocal,1,84.24,3.162276772412946,0.00027397194252102105,2.2693404649897584,5.149906146039934,84.23,84.23
Penon Audio Volt,1,84.24,3.160640271019896,9.249843569616177e-05,1.7289176658729475,2.9891562953675606,84.24,84.24
Lypertek PurePlay Z7,2,84.23,3.1626715091488538,0.0003746455860577046,2.7185821246274653,7.390688768343983,84.94,83.5
Sendy Audio Peacock,1,84.22,3.1663109997591574,6.499239022860128e-05,2.4866052758911663,6.183205798089783,84.22,84.22
Bose QuietComfort 20,1,84.2,3.168946208301636,0.0006423904433597892,3.614187932386704,13.06235441060968,84.2,84.2
QDC 5SH,2,84.19,3.1717969837397453,7.066126908106191e-05,2.232938231450573,4.9860131454736125,83.86,83.75
DQSM,4,84.19,3.171450771287045,0.00011158552407208805,2.0207098121709817,4.083268145004084,86.07,82.31
Shure KSE1200,1,84.18,3.1727474367605404,0.0003012898422006293,2.7555595532790673,7.593108451667533,84.18,84.18
Audiosense T180,2,84.18,3.173187659671989,0.0005212494903964037,3.462718052967709,11.990416314348483,86.5,79.51
HiFiMAN RE-400,2,84.17,3.174737591212323,0.0001335965512147619,2.6222651337338623,6.87627443159627,84.71,83.49
64 Audio Fourte Blanc,4,84.17,3.1752116141890747,0.00012520880456208354,2.3739569811331402,5.635671748270774,85.05,83.04
Xingshenglong DIY E4000,4,84.15,3.1794964597053097,-1.9419746399828295e-06,1.8510992595352618,3.4265684686519946,87.64,77.77
KZ AS06,6,84.15,3.1789868785983804,0.0003830910804221174,2.824557434781042,7.978124702376858,85.28,81.05
HiFiMAN HE-R10P,4,84.14,3.1819297632414063,-2.2653823720818783e-05,2.1155096348866786,4.4753810152983675,85.6,82.61
Aiderlot M5 Pro,3,84.12,3.1863628361026723,0.00021470112690871545,2.455843416166822,6.031166884729927,85.0,81.69
FiiO FA7s,2,84.09,3.1920937534070264,2.015059702482894e-05,2.5040224321730427,6.2701283408258,84.04,83.88
Openheart A2,2,84.08,3.1933563641321054,0.00011388952232918584,2.0701589871569337,4.285558232106621,83.87,83.46
QDC 8SS,2,84.06,3.1978226015444258,-8.18491829380574e-05,2.03784720327694,4.152821223903645,84.26,83.83
Audeze Euclid,5,84.06,3.198131586380193,0.00039762942503539,3.032076815168214,9.19348981308062,86.91,76.95
Final Audio ZE8000,4,84.05,3.2006706899308437,3.614086768719506e-05,2.3146702761985556,5.357698487517098,85.66,78.1
Shure SE846,3,84.03,3.2039893939284405,0.0008833302763988655,4.7853878027310754,22.89993642252735,87.71,81.69
CCA CS16,4,84.02,3.2064372521699087,0.0004521699652435879,2.73657694698305,7.488853386759072,85.97,80.27
Astrotec Vesna,4,84.02,3.205985028444687,0.0001816465537390015,2.1271006831624066,4.524557316309977,85.48,82.37
64 Audio Fourte Noir,2,84.02,3.2067581216248127,0.00013379236545486373,2.2892479850427088,5.240656337022102,84.1,83.77
FiiO FA1,3,84.02,3.205163178123895,0.0004612650157200237,3.764789269775127,14.173638245813935,84.01,83.49
Empire Ears Valkyrie MKII,2,84.01,3.2075786057510247,0.0002815097800411608,2.2856080301610735,5.224004067536783,84.66,83.23
Canal Works CW-U02,2,84.01,3.2076700853386044,0.00040722621824848944,3.4969794825906635,12.228865501660065,83.94,83.92
GeekFly GF8S,2,84.0,3.20950898045614,-1.441890911670129e-05,1.990655757426266,3.9627103445743406,84.87,83.1
